Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
279,57,1,23,Clothing,95,10,M,Orange,Spring,3.7,1,0,1,Yes,1,23,3,0
280,23,1,20,Footwear,69,3,L,Turquoise,Summer,4.0,1,2,4,Yes,1,37,0,4
281,45,1,14,Footwear,69,25,S,Cyan,Fall,4.2,1,3,0,Yes,1,21,1,1
282,38,1,1,Accessories,61,35,XL,Charcoal,Spring,2.5,1,0,4,Yes,1,22,3,1
283,21,1,19,Clothing,94,22,M,Teal,Summer,3.0,1,3,0,Yes,1,9,1,4
284,32,1,23,Clothing,30,25,S,Maroon,Fall,3.2,1,3,3,Yes,1,16,5,0
285,63,1,19,Clothing,45,34,M,Red,Summer,3.5,1,4,4,Yes,1,4,4,5
286,29,1,7,Accessories,39,16,XL,Yellow,Summer,4.8,1,2,1,Yes,1,3,3,1
287,27,1,12,Accessories,51,26,L,Gray,Summer,2.6,1,1,5,Yes,1,6,3,0
288,56,1,15,Accessories,37,7,L,Blue,Spring,3.4,1,1,0,Yes,1,18,5,3
289,30,1,24,Clothing,62,32,M,Lavender,Winter,3.7,1,2,0,Yes,1,34,5,1
290,49,1,4,Outerwear,85,31,M,Yellow,Fall,4.5,1,3,0,Yes,1,26,2,4
291,58,1,24,Clothing,33,5,M,Indigo,Winter,3.7,1,0,4,Yes,1,50,4,6
292,57,1,5,Clothing,26,7,XL,Violet,Fall,3.3,1,2,3,Yes,1,40,0,4
293,60,1,17,Footwear,99,43,M,Green,Spring,4.7,1,2,2,Yes,1,24,1,5
294,69,1,7,Accessories,39,6,M,White,Spring,2.7,1,4,1,Yes,1,33,4,0
295,70,1,19,Clothing,20,29,M,Gold,Spring,4.6,1,1,5,Yes,1,19,2,2
296,53,1,22,Accessories,42,47,M,Indigo,Winter,2.7,1,5,5,Yes,1,24,2,5
297,25,1,14,Footwear,74,13,S,Lavender,Spring,4.8,1,4,0,Yes,1,19,2,6
298,48,1,17,Footwear,26,7,XL,Purple,Summer,4.4,1,0,4,Yes,1,4,2,1
299,69,1,24,Clothing,53,19,M,Lavender,Winter,4.0,1,1,4,Yes,1,11,5,2
300,25,1,20,Footwear,80,37,M,Maroon,Summer,3.2,1,2,3,Yes,1,28,4,3
301,29,1,8,Accessories,98,14,M,Teal,Spring,4.4,1,1,5,Yes,1,24,4,6
302,46,1,19,Clothing,95,37,M,Green,Spring,3.8,1,3,4,Yes,1,25,2,2
303,37,1,23,Clothing,44,7,L,Olive,Summer,3.6,1,5,1,Yes,1,27,0,2
304,20,1,14,Footwear,60,36,M,Turquoise,Summer,3.3,1,1,3,Yes,1,49,5,6
305,40,1,5,Clothing,84,36,M,Green,Winter,3.4,1,5,3,Yes,1,45,2,1
306,60,1,23,Clothing,59,43,M,Teal,Fall,3.5,1,3,0,Yes,1,26,4,0
307,26,1,10,Outerwear,49,33,S,White,Summer,3.6,1,3,1,Yes,1,4,1,0
308,29,1,6,Accessories,32,8,M,Orange,Winter,3.2,1,1,2,Yes,1,3,2,2
309,66,1,7,Accessories,29,19,M,Beige,Fall,3.7,1,0,4,Yes,1,45,5,1
310,66,1,5,Clothing,22,22,M,Yellow,Spring,4.5,1,0,4,Yes,1,21,1,3
311,56,1,13,Clothing,85,25,M,Charcoal,Winter,4.6,1,3,4,Yes,1,50,1,3
312,69,1,11,Clothing,52,38,L,Silver,Winter,4.1,1,3,5,Yes,1,19,0,4
313,38,1,13,Clothing,89,20,L,Green,Spring,3.4,1,0,3,Yes,1,6,4,0
314,42,1,5,Clothing,77,44,M,Pink,Spring,3.7,1,4,1,Yes,1,50,2,2
315,30,1,13,Clothing,24,29,M,Purple,Summer,3.3,1,4,5,Yes,1,17,3,2
316,66,1,12,Accessories,24,48,XL,Orange,Spring,4.5,1,5,1,Yes,1,24,3,0
317,36,1,7,Accessories,22,4,M,Charcoal,Fall,3.3,1,0,2,Yes,1,46,5,4
318,58,1,23,Clothing,82,47,L,Teal,Fall,4.3,1,0,4,Yes,1,42,1,2
319,45,1,0,Accessories,67,40,M,Beige,Winter,2.5,1,4,4,Yes,1,10,1,0
320,47,1,18,Clothing,74,18,XL,White,Spring,2.6,1,5,4,Yes,1,1,1,2
321,66,1,12,Accessories,72,15,L,White,Summer,4.9,1,4,4,Yes,1,28,3,5
322,41,1,20,Footwear,36,44,L,Orange,Summer,4.7,1,2,2,Yes,1,48,3,5
323,41,1,1,Accessories,95,41,S,Cyan,Winter,3.0,1,2,4,Yes,1,47,2,4
324,66,1,9,Clothing,78,41,M,Orange,Winter,3.5,1,5,3,Yes,1,29,4,1
325,37,1,16,Clothing,82,49,M,Olive,Summer,4.8,1,2,4,Yes,1,37,5,5
326,70,1,13,Clothing,70,44,M,Charcoal,Winter,4.3,1,3,2,Yes,1,38,3,0
327,62,1,15,Accessories,41,29,M,White,Fall,3.2,1,1,5,Yes,1,48,0,6
328,61,1,4,Outerwear,42,14,M,Teal,Summer,3.1,1,4,2,Yes,1,36,4,6
329,48,1,4,Outerwear,50,8,M,Yellow,Fall,2.8,1,3,2,Yes,1,9,2,6
330,70,1,21,Clothing,31,27,S,White,Summer,2.9,1,3,0,Yes,1,34,0,4
331,46,1,23,Clothing,51,33,M,Beige,Winter,3.7,1,0,1,Yes,1,43,5,1
332,31,1,16,Clothing,98,8,L,Beige,Fall,3.3,1,2,5,Yes,1,46,4,5
333,19,1,16,Clothing,86,31,M,Maroon,Winter,2.8,1,1,0,Yes,1,5,2,4
334,39,1,23,Clothing,64,1,M,Teal,Winter,4.5,1,1,4,Yes,1,15,0,1
335,41,1,2,Clothing,46,15,M,Lavender,Fall,2.6,1,4,3,Yes,1,30,2,0
336,20,1,23,Clothing,85,36,L,Maroon,Spring,3.7,1,1,4,Yes,1,44,5,2
337,36,1,8,Accessories,81,38,S,Orange,Fall,4.4,1,3,1,Yes,1,16,4,0
338,32,1,23,Clothing,59,30,M,Cyan,Winter,4.3,1,1,0,Yes,1,16,0,0
339,69,1,9,Clothing,79,20,M,Silver,Winter,3.5,1,5,1,Yes,1,16,1,6
340,40,1,18,Clothing,33,37,M,Teal,Spring,3.8,1,2,0,Yes,1,21,2,2
341,40,1,18,Clothing,47,29,L,Blue,Summer,3.5,1,1,1,Yes,1,39,5,2
342,20,1,8,Accessories,20,43,S,Blue,Summer,4.6,1,2,5,Yes,1,40,3,1
343,64,1,4,Outerwear,36,16,M,Olive,Spring,2.6,1,0,3,Yes,1,48,2,2
344,27,1,14,Footwear,39,26,M,Purple,Summer,4.4,1,1,3,Yes,1,26,5,4
345,24,1,19,Clothing,71,45,M,Charcoal,Winter,4.0,1,4,4,Yes,1,46,3,4
346,48,1,17,Footwear,59,49,S,Olive,Winter,4.4,1,1,3,Yes,1,27,0,0
347,49,1,11,Clothing,50,30,L,Violet,Spring,4.7,1,2,3,Yes,1,5,1,6
348,36,1,14,Footwear,41,36,L,Red,Fall,3.9,1,2,5,Yes,1,43,4,3
349,56,1,2,Clothing,59,39,M,Beige,Fall,2.7,1,0,2,Yes,1,17,4,3
350,37,1,8,Accessories,87,2,M,Green,Winter,3.7,1,1,0,Yes,1,3,0,1
351,42,1,23,Clothing,68,16,M,Violet,Spring,2.6,1,5,0,Yes,1,47,0,3
352,28,1,19,Clothing,90,31,M,Teal,Winter,3.9,1,1,4,Yes,1,24,3,1
353,27,1,11,Clothing,71,42,XL,Yellow,Fall,4.9,1,5,3,Yes,1,12,1,2
354,63,1,20,Footwear,64,24,L,Yellow,Fall,4.1,1,2,5,Yes,1,35,3,4
355,58,1,12,Accessories,76,37,S,Olive,Fall,3.0,1,4,2,Yes,1,42,5,6
356,37,1,12,Accessories,42,36,XL,Magenta,Fall,4.1,1,2,0,Yes,1,1,4,2
357,56,1,13,Clothing,80,27,L,Black,Spring,3.8,1,3,4,Yes,1,27,1,6
358,18,1,1,Accessories,56,3,M,Olive,Spring,4.0,1,0,4,Yes,1,16,2,1
359,48,1,8,Accessories,25,22,XL,Magenta,Summer,3.6,1,3,1,Yes,1,36,2,2
360,31,1,20,Footwear,74,9,M,Olive,Winter,3.0,1,3,5,Yes,1,30,2,2
361,51,1,13,Clothing,30,38,M,Teal,Summer,3.0,1,0,4,Yes,1,18,3,3
362,65,1,24,Clothing,96,27,M,White,Spring,2.6,1,0,2,Yes,1,45,1,0
363,53,1,20,Footwear,64,42,M,Charcoal,Fall,3.4,1,1,2,Yes,1,1,5,3
364,55,1,18,Clothing,88,8,L,Yellow,Winter,3.1,1,1,2,Yes,1,42,0,3
365,62,1,17,Footwear,88,33,L,Charcoal,Summer,3.0,1,3,2,Yes,1,7,5,2
366,55,1,6,Accessories,88,47,XL,Gray,Summer,3.7,1,4,4,Yes,1,50,4,5
367,64,1,21,Clothing,36,26,M,Turquoise,Spring,3.5,1,0,5,Yes,1,37,5,3
368,52,1,5,Clothing,40,41,XL,Cyan,Spring,2.8,1,2,5,Yes,1,18,0,4
369,24,1,7,Accessories,39,35,M,Charcoal,Spring,4.5,1,5,4,Yes,1,29,1,4
370,38,1,1,Accessories,40,48,M,Silver,Summer,3.3,1,1,5,Yes,1,45,4,5
371,59,1,15,Accessories,34,36,M,Olive,Winter,3.4,1,2,1,Yes,1,13,4,6
372,27,1,20,Footwear,83,32,S,Pink,Winter,3.2,1,0,0,Yes,1,47,4,4
373,24,1,23,Clothing,85,37,L,Orange,Summer,3.7,1,2,4,Yes,1,7,3,6
374,23,1,4,Outerwear,27,33,L,White,Summer,4.6,1,0,1,Yes,1,11,5,1
375,69,1,12,Accessories,78,34,S,Purple,Spring,5.0,1,0,5,Yes,1,39,0,4
376,59,1,22,Accessories,32,35,M,Olive,Summer,4.4,1,3,4,Yes,1,6,3,5
377,51,1,17,Footwear,51,39,S,Gray,Fall,4.9,1,4,1,Yes,1,2,5,1
378,63,1,15,Accessories,32,18,M,Silver,Spring,4.1,1,3,4,Yes,1,39,2,2
379,54,1,5,Clothing,62,27,L,Orange,Winter,4.9,1,1,3,Yes,1,23,2,4
380,32,1,24,Clothing,29,25,S,Magenta,Fall,4.7,1,3,0,Yes,1,46,3,1
381,39,1,0,Accessories,69,28,XL,Beige,Fall,3.0,1,4,5,Yes,1,19,0,6
382,66,1,12,Accessories,25,18,L,Lavender,Winter,3.4,1,3,5,Yes,1,3,2,2
383,28,1,11,Clothing,76,4,M,Peach,Winter,3.2,1,4,5,Yes,1,47,4,5
384,50,1,22,Accessories,77,47,S,Magenta,Fall,2.9,1,2,4,Yes,1,6,4,5
385,70,1,23,Clothing,33,4,M,Beige,Fall,4.5,1,2,0,Yes,1,6,5,0
386,67,1,18,Clothing,93,47,S,Yellow,Fall,2.7,1,2,3,Yes,1,12,2,1
387,64,1,12,Accessories,39,17,L,Brown,Spring,3.4,1,1,1,Yes,1,40,4,5
388,45,1,4,Outerwear,93,9,L,Silver,Summer,4.6,1,1,5,Yes,1,38,4,3
389,22,1,7,Accessories,82,46,M,Orange,Summer,2.7,1,2,5,Yes,1,10,4,5
390,27,1,3,Footwear,42,45,L,Purple,Spring,4.2,1,5,4,Yes,1,28,0,4
391,25,1,6,Accessories,71,13,M,Indigo,Winter,3.2,1,3,0,Yes,1,19,4,0
392,37,1,23,Clothing,86,22,L,Gray,Spring,4.8,1,1,4,Yes,1,25,1,3
393,26,1,24,Clothing,82,11,XL,Black,Spring,3.3,1,4,3,Yes,1,38,2,0
394,33,1,17,Footwear,65,44,L,Maroon,Fall,4.2,1,2,4,Yes,1,6,4,3
395,43,1,15,Accessories,29,33,M,Beige,Spring,4.8,1,4,5,Yes,1,7,3,1
396,37,1,20,Footwear,65,38,L,Brown,Winter,4.9,1,1,5,Yes,1,2,4,0
397,46,1,5,Clothing,88,39,S,Black,Fall,3.9,1,0,4,Yes,1,24,0,0
398,22,1,1,Accessories,46,23,M,Indigo,Fall,3.0,1,5,2,Yes,1,26,1,0
399,20,1,3,Footwear,67,25,S,Silver,Winter,4.6,1,4,2,Yes,1,25,3,2
400,60,1,15,Accessories,35,11,L,Blue,Fall,3.5,1,2,0,Yes,1,10,3,4
401,39,1,3,Footwear,66,43,M,Green,Winter,4.8,1,5,2,Yes,1,14,4,3
402,43,1,24,Clothing,91,35,L,Orange,Fall,4.8,1,0,4,Yes,1,21,1,5
403,31,1,0,Accessories,78,4,L,Cyan,Fall,3.0,1,4,1,Yes,1,26,4,4
404,19,1,20,Footwear,45,27,M,Orange,Winter,4.5,1,2,3,Yes,1,12,0,0
405,35,1,24,Clothing,93,7,M,Indigo,Spring,4.8,1,2,5,Yes,1,11,2,4
406,41,1,11,Clothing,74,39,S,Silver,Summer,3.8,1,3,4,Yes,1,15,1,0
407,52,1,6,Accessories,55,19,M,Peach,Spring,4.6,1,3,1,Yes,1,13,1,4
408,45,1,9,Clothing,76,32,XL,Teal,Spring,3.1,1,3,3,Yes,1,5,2,1
409,34,1,20,Footwear,66,0,L,White,Spring,3.4,1,2,1,Yes,1,36,1,3
410,35,1,18,Clothing,51,22,M,Brown,Winter,3.3,1,3,0,Yes,1,32,0,4
411,29,1,23,Clothing,26,45,L,Lavender,Spring,4.8,1,3,0,Yes,1,1,2,5
412,59,1,11,Clothing,29,21,M,Indigo,Summer,2.8,1,1,1,Yes,1,15,4,0
413,24,1,10,Outerwear,74,18,M,Yellow,Summer,3.1,1,5,5,Yes,1,3,0,6
414,70,1,12,Accessories,99,27,S,White,Summer,4.6,1,3,2,Yes,1,48,1,4
415,29,1,0,Accessories,88,49,L,Violet,Winter,2.6,1,0,5,Yes,1,30,3,6
416,67,1,4,Outerwear,31,6,M,Lavender,Winter,2.6,1,5,1,Yes,1,40,0,4
417,36,1,1,Accessories,55,36,L,Olive,Spring,3.8,1,0,2,Yes,1,24,0,3
418,23,1,14,Footwear,81,23,L,Beige,Fall,4.5,1,4,2,Yes,1,48,3,5
419,18,1,23,Clothing,73,12,L,Purple,Spring,3.0,1,1,4,Yes,1,27,5,1
420,53,1,18,Clothing,91,43,S,Teal,Winter,3.5,1,2,2,Yes,1,14,2,2
421,32,1,21,Clothing,54,32,S,Peach,Spring,3.8,1,2,2,Yes,1,18,3,1
422,38,1,16,Clothing,40,16,M,Violet,Winter,3.5,1,1,4,Yes,1,48,1,1
423,47,1,13,Clothing,59,22,M,Purple,Fall,3.1,1,0,5,Yes,1,32,3,0
424,46,1,15,Accessories,26,31,L,Teal,Spring,3.0,1,0,5,Yes,1,21,2,1
425,66,1,23,Clothing,23,12,M,Gold,Winter,4.3,1,2,4,Yes,1,42,4,3
426,40,1,11,Clothing,87,33,S,Teal,Winter,3.3,1,3,5,Yes,1,4,2,5
427,43,1,13,Clothing,71,17,M,Violet,Winter,4.7,1,1,1,Yes,1,19,2,5
428,58,1,0,Accessories,91,12,L,Black,Winter,4.5,1,1,5,Yes,1,6,2,5
429,21,1,4,Outerwear,64,49,XL,Gold,Winter,2.9,1,5,2,Yes,1,2,3,3
430,42,1,14,Footwear,94,46,M,Gold,Winter,4.1,1,5,0,Yes,1,21,1,3
431,24,1,16,Clothing,40,42,M,Brown,Summer,3.5,1,3,5,Yes,1,40,3,0
432,43,1,8,Accessories,76,28,L,Cyan,Winter,3.4,1,2,5,Yes,1,33,1,3
433,47,1,16,Clothing,86,13,S,Indigo,Fall,3.3,1,3,2,Yes,1,26,5,6
434,49,1,19,Clothing,92,0,M,Orange,Fall,3.2,1,0,5,Yes,1,23,2,3
435,50,1,17,Footwear,52,35,L,Pink,Spring,4.0,1,0,5,Yes,1,39,4,2
436,51,1,4,Outerwear,28,25,XL,Olive,Winter,3.6,1,4,3,Yes,1,42,0,4
437,40,1,13,Clothing,46,41,L,Cyan,Summer,4.6,1,1,2,Yes,1,41,0,6
438,45,1,12,Accessories,50,30,M,Peach,Summer,2.6,1,2,3,Yes,1,41,4,0
439,52,1,1,Accessories,23,14,M,Turquoise,Winter,4.3,1,1,1,Yes,1,12,2,3
440,62,1,10,Outerwear,50,11,M,Turquoise,Summer,3.4,1,4,2,Yes,1,31,1,4
441,20,1,16,Clothing,89,35,XL,Maroon,Winter,3.5,1,3,5,Yes,1,34,3,3
442,43,1,9,Clothing,81,8,M,Maroon,Winter,4.2,1,0,4,Yes,1,32,2,0
443,29,1,22,Accessories,69,21,M,Olive,Fall,3.5,1,0,5,Yes,1,31,2,5
444,22,1,22,Accessories,67,10,M,Magenta,Summer,3.6,1,4,2,Yes,1,24,4,0
445,48,1,5,Clothing,20,4,M,Red,Summer,4.3,1,3,5,Yes,1,31,3,0
446,42,1,3,Footwear,29,14,M,Olive,Fall,4.9,1,0,4,Yes,1,18,5,0
447,19,1,16,Clothing,74,47,M,Silver,Summer,4.1,1,0,5,Yes,1,15,5,4
448,60,1,18,Clothing,82,46,S,Turquoise,Spring,3.6,1,5,4,Yes,1,7,0,2
449,32,1,6,Accessories,23,24,M,Yellow,Summer,3.4,1,2,3,Yes,1,35,0,3
450,26,1,12,Accessories,45,31,L,Peach,Summer,2.9,1,4,0,Yes,1,35,0,4
451,25,1,3,Footwear,21,6,L,Beige,Summer,2.7,1,5,5,Yes,1,19,2,4
452,66,1,12,Accessories,31,45,M,Pink,Summer,4.3,1,1,1,Yes,1,26,2,3
453,45,1,13,Clothing,45,24,M,Violet,Summer,3.3,1,3,1,Yes,1,39,4,3
454,54,1,12,Accessories,56,26,XL,Peach,Winter,2.8,1,1,3,Yes,1,22,2,6
455,37,1,10,Outerwear,97,29,S,Gold,Summer,3.2,1,3,3,Yes,1,14,1,1
456,54,1,2,Clothing,100,43,XL,Gold,Fall,3.6,1,2,5,Yes,1,50,3,3
457,50,1,2,Clothing,96,32,S,Indigo,Fall,4.0,1,0,0,Yes,1,33,2,5
458,25,1,6,Accessories,99,38,M,Blue,Spring,4.9,1,2,3,Yes,1,48,3,2
459,47,1,18,Clothing,91,3,L,Black,Winter,4.0,1,3,0,Yes,1,48,4,4
460,63,1,8,Accessories,30,19,L,Black,Winter,3.8,1,3,4,Yes,1,27,4,3
461,64,1,17,Footwear,65,39,L,Teal,Summer,3.7,1,5,5,Yes,1,27,0,6
462,18,1,3,Footwear,93,34,M,Yellow,Winter,3.9,1,1,1,Yes,1,20,5,6
463,59,1,10,Outerwear,81,12,M,White,Fall,3.3,1,3,1,Yes,1,48,5,2
464,37,1,12,Accessories,81,9,S,Orange,Summer,2.7,1,5,4,Yes,1,29,5,6
465,23,1,22,Accessories,52,0,M,Silver,Winter,4.7,1,4,3,Yes,1,45,4,4
466,54,1,19,Clothing,88,35,M,Pink,Summer,2.8,1,1,3,Yes,1,25,1,5
467,38,1,11,Clothing,24,44,L,Turquoise,Winter,4.6,1,2,2,Yes,1,25,4,6
468,19,1,0,Accessories,51,26,S,Orange,Spring,4.5,1,2,0,Yes,1,37,3,2
469,34,1,0,Accessories,38,9,S,Peach,Fall,5.0,1,0,2,Yes,1,16,1,5
470,21,1,18,Clothing,46,0,L,Pink,Fall,4.1,1,3,0,Yes,1,30,3,1
471,50,1,5,Clothing,63,22,L,Teal,Summer,4.6,1,1,1,Yes,1,6,1,2
472,55,1,15,Accessories,72,24,XL,White,Winter,4.9,1,2,0,Yes,1,36,0,5
473,20,1,11,Clothing,39,9,L,Gray,Winter,3.9,1,1,2,Yes,1,3,0,5
474,34,1,4,Outerwear,42,47,L,Olive,Spring,3.9,1,5,5,Yes,1,29,4,2
475,62,1,23,Clothing,76,3,XL,Maroon,Summer,2.6,1,3,0,Yes,1,15,1,5
476,21,1,20,Footwear,66,34,L,Magenta,Summer,2.7,1,1,2,Yes,1,18,3,0
477,21,1,15,Accessories,90,6,M,Magenta,Spring,3.5,1,5,2,Yes,1,2,3,3
478,42,1,23,Clothing,56,33,M,Green,Summer,3.7,1,2,2,Yes,1,49,3,6
479,35,1,12,Accessories,43,15,XL,Turquoise,Winter,3.2,1,3,2,Yes,1,48,5,0
480,39,1,7,Accessories,84,14,L,Yellow,Winter,3.3,1,0,5,Yes,1,43,5,4
481,68,1,9,Clothing,88,44,M,Gray,Summer,4.8,1,2,4,Yes,1,30,3,1
482,46,1,8,Accessories,88,48,L,Peach,Fall,3.2,1,4,0,Yes,1,10,4,3
483,41,1,1,Accessories,42,6,M,Yellow,Winter,2.5,1,4,0,Yes,1,11,5,0
484,23,1,9,Clothing,73,35,M,White,Fall,3.9,1,5,5,Yes,1,12,3,6
485,68,1,8,Accessories,73,24,L,Lavender,Summer,4.7,1,2,2,Yes,1,28,0,5
486,48,1,17,Footwear,44,41,S,Blue,Spring,2.6,1,3,3,Yes,1,36,3,3
487,38,1,14,Footwear,63,30,M,Charcoal,Fall,2.8,1,3,5,Yes,1,37,5,2
488,41,1,10,Outerwear,68,14,L,Red,Winter,4.4,1,2,5,Yes,1,22,2,5
489,58,1,23,Clothing,29,18,L,Olive,Spring,4.6,1,5,4,Yes,1,32,5,6
490,49,1,21,Clothing,85,40,M,Green,Summer,3.2,1,5,4,Yes,1,40,4,0
491,57,1,20,Footwear,42,5,M,Silver,Winter,4.2,1,4,0,Yes,1,47,1,4
492,49,1,4,Outerwear,69,44,M,Silver,Summer,3.7,1,0,0,Yes,1,24,2,1
493,50,1,16,Clothing,62,21,M,Black,Fall,3.9,1,4,4,Yes,1,11,3,6
494,28,1,0,Accessories,48,27,XL,Red,Summer,4.7,1,3,5,Yes,1,19,1,1
495,38,1,3,Footwear,68,13,M,Indigo,Winter,4.5,1,4,1,Yes,1,42,3,6
496,33,1,7,Accessories,36,21,XL,Cyan,Fall,3.3,1,2,2,Yes,1,6,3,3
497,30,1,5,Clothing,63,4,S,Maroon,Fall,3.3,1,5,1,Yes,1,31,5,3
498,43,1,20,Footwear,39,35,S,Silver,Winter,4.6,1,0,2,Yes,1,31,1,6
499,43,1,3,Footwear,78,14,M,Lavender,Spring,3.6,1,4,2,Yes,1,27,0,4
500,36,1,17,Footwear,99,38,L,Silver,Winter,4.8,1,2,1,Yes,1,24,4,4
501,36,1,24,Clothing,31,46,L,Purple,Fall,4.8,1,0,3,Yes,1,35,5,2
502,64,1,3,Footwear,45,8,M,Cyan,Spring,2.9,1,3,3,Yes,1,21,5,0
503,59,1,13,Clothing,30,39,S,Cyan,Fall,2.8,1,1,1,Yes,1,8,4,3
504,55,1,17,Footwear,24,47,M,Lavender,Summer,3.2,1,2,3,Yes,1,26,0,5
505,42,1,17,Footwear,22,24,M,Maroon,Winter,3.9,1,0,2,Yes,1,26,4,0
506,61,1,24,Clothing,63,18,L,Gray,Spring,4.3,1,2,1,Yes,1,9,1,1
507,28,1,15,Accessories,40,9,M,Olive,Fall,2.7,1,1,0,Yes,1,48,3,0
508,65,1,18,Clothing,20,18,M,Magenta,Spring,5.0,1,0,5,Yes,1,33,3,3
509,27,1,12,Accessories,20,12,S,Yellow,Winter,3.7,1,1,5,Yes,1,31,4,5
510,41,1,24,Clothing,80,7,L,Cyan,Summer,3.9,1,0,2,Yes,1,17,3,6
511,21,1,16,Clothing,87,47,M,Teal,Fall,3.9,1,2,0,Yes,1,22,5,0
512,61,1,16,Clothing,46,10,L,Yellow,Fall,3.1,1,3,2,Yes,1,8,4,0
513,19,1,6,Accessories,49,31,L,Peach,Winter,3.3,1,2,3,Yes,1,2,0,4
514,22,1,15,Accessories,65,30,M,Peach,Fall,3.6,1,4,5,Yes,1,45,5,0
515,64,1,19,Clothing,62,13,S,Olive,Winter,4.3,1,3,4,Yes,1,47,4,5
516,28,1,8,Accessories,67,16,L,Charcoal,Spring,4.5,1,2,3,Yes,1,7,1,4
517,34,1,9,Clothing,41,47,L,Indigo,Fall,2.8,1,1,0,Yes,1,19,3,1
518,61,1,3,Footwear,49,33,L,Silver,Fall,2.7,1,3,2,Yes,1,44,1,2
519,24,1,2,Clothing,100,36,M,Beige,Fall,2.9,1,4,3,Yes,1,16,5,2
520,19,1,1,Accessories,54,22,L,Blue,Summer,4.4,1,1,0,Yes,1,17,0,5
521,51,1,22,Accessories,84,39,M,White,Spring,3.9,1,0,2,Yes,1,20,3,5
522,36,1,18,Clothing,41,44,L,Gold,Winter,3.5,1,2,4,Yes,1,50,0,0
523,65,1,6,Accessories,88,22,M,Blue,Spring,2.5,1,4,5,Yes,1,37,1,5
524,46,1,14,Footwear,40,7,M,Orange,Spring,4.9,1,1,1,Yes,1,5,4,5
525,59,1,16,Clothing,39,37,M,Gold,Summer,4.8,1,5,2,Yes,1,44,4,0
526,51,1,4,Outerwear,37,14,M,Cyan,Spring,3.2,1,2,3,Yes,1,41,3,4
527,51,1,13,Clothing,52,29,S,Red,Winter,4.9,1,1,4,Yes,1,19,1,4
528,21,1,24,Clothing,23,39,L,Yellow,Winter,4.3,1,0,3,Yes,1,47,0,2
529,34,1,20,Footwear,88,19,S,Beige,Winter,3.2,1,5,1,Yes,1,40,1,0
530,32,1,18,Clothing,84,4,M,Orange,Fall,3.7,1,1,4,Yes,1,6,2,4
531,48,1,4,Outerwear,37,25,XL,Magenta,Winter,3.2,1,5,5,Yes,1,25,2,1
532,50,1,14,Footwear,51,44,L,Purple,Fall,3.4,1,0,3,Yes,1,42,1,6
533,26,1,13,Clothing,76,42,L,Black,Winter,4.1,1,0,1,Yes,1,35,0,2
534,57,1,14,Footwear,60,32,L,Pink,Spring,4.5,1,4,3,Yes,1,17,3,6
535,65,1,6,Accessories,72,8,L,Pink,Fall,4.5,1,0,3,Yes,1,4,4,5
536,56,1,24,Clothing,45,47,L,Maroon,Spring,3.2,1,2,2,Yes,1,24,0,6
537,44,1,10,Outerwear,84,12,S,Maroon,Fall,4.4,1,3,5,Yes,1,16,3,2
538,50,1,2,Clothing,49,45,S,Turquoise,Summer,3.0,1,2,5,Yes,1,14,3,0
539,27,1,21,Clothing,22,45,XL,Green,Spring,3.2,1,4,2,Yes,1,43,1,6
540,49,1,4,Outerwear,48,49,M,Violet,Winter,4.0,1,1,5,Yes,1,49,3,6
541,49,1,5,Clothing,37,39,M,Lavender,Spring,3.1,1,5,3,Yes,1,33,1,2
542,52,1,10,Outerwear,27,6,L,Gray,Fall,2.8,1,0,3,Yes,1,45,1,1
543,27,1,3,Footwear,79,12,XL,Teal,Spring,4.6,1,5,3,Yes,1,35,1,1
544,53,1,19,Clothing,98,0,S,Red,Spring,4.3,1,3,1,Yes,1,11,2,4
545,34,1,14,Footwear,64,46,S,Yellow,Summer,3.3,1,1,4,Yes,1,30,0,2
546,33,1,4,Outerwear,32,0,L,Magenta,Summer,3.5,1,0,0,Yes,1,48,3,0
547,62,1,9,Clothing,74,30,M,Brown,Winter,3.4,1,1,2,Yes,1,45,5,1
548,38,1,10,Outerwear,50,27,M,Blue,Winter,2.8,1,3,2,Yes,1,26,5,6
549,36,1,0,Accessories,64,26,M,Black,Winter,4.6,1,4,5,Yes,1,41,3,2
550,31,1,0,Accessories,29,2,S,Olive,Fall,3.6,1,1,1,Yes,1,37,5,1
551,62,1,1,Accessories,62,9,M,Olive,Summer,3.3,1,1,5,Yes,1,12,4,6
552,29,1,4,Outerwear,78,11,XL,Green,Fall,3.1,1,5,0,Yes,1,27,1,1
553,24,1,24,Clothing,94,24,M,Peach,Fall,3.5,1,0,1,Yes,1,18,0,6
554,63,1,22,Accessories,59,8,M,White,Winter,3.2,1,5,1,Yes,1,15,2,5
555,56,1,20,Footwear,47,22,M,Red,Summer,3.0,1,4,1,Yes,1,34,0,6
556,63,1,6,Accessories,57,18,M,White,Fall,4.8,1,0,1,Yes,1,37,5,0
557,40,1,4,Outerwear,90,25,L,Indigo,Winter,5.0,1,2,5,Yes,1,21,1,3
558,18,1,16,Clothing,60,1,M,White,Spring,2.9,1,4,2,Yes,1,31,3,6
559,50,1,20,Footwear,77,14,L,Teal,Fall,3.2,1,5,1,Yes,1,43,3,2
